sep=,
"Nombre","Saldo actual","Cuentas","Transferencias","Descripción","Beneficiario","Categoría","Fecha","Hora","Memoria","Importe","Moneda","Número de cheque","Etiquetas","Saldo"
"Roboadvisor","4595,19","EUR","","","","","","","","","","","",""
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","01/11/2024","18:54","","57,48","EUR","","Pablo; ","1476,86"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","28/10/2024","19:06","","20,00","EUR","","Pablo; ","1419,38"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","27/10/2024","19:29","","-4,20","EUR","","Pablo; ","1399,38"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","21/10/2024","22:00","","20,00","EUR","","Pablo; ","1403,58"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","19/10/2024","15:36","","56,24","EUR","","Pablo; ","1383,58"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","14/10/2024","21:24","","70,33","EUR","","Pablo; ","1327,34"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","14/10/2024","21:24","","40,00","EUR","","Pablo; ","1257,01"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","06/10/2024","17:47","","4,15","EUR","","Pablo; ","1217,01"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","03/10/2024","7:25","","20,00","EUR","","Pablo; ","1212,86"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","30/09/2024","19:12","","-39,84","EUR","","Pablo; ","1192,86"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","28/09/2024","12:32","","42,67","EUR","","Pablo; ","1232,70"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","21/09/2024","19:17","","57,72","EUR","","Pablo; ","1190,03"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","14/09/2024","22:20","","101,37","EUR","","Pablo; ","1132,31"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","09/09/2024","22:48","","20,00","EUR","","Pablo; ","1030,94"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","08/09/2024","10:59","","-71,19","EUR","","Pablo; ","1010,94"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","30/08/2024","17:58","","-94,61","EUR","","Pablo; ","1082,13"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","25/08/2024","11:09","","65,02","EUR","","Pablo; ","1176,74"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","22/08/2024","20:36","","13,67","EUR","","Pablo; ","1111,72"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","18/08/2024","9:54","","-14,71","EUR","","Pablo; ","1098,05"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","13/08/2024","19:36","","13,67","EUR","","Pablo; ","1112,76"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","11/08/2024","21:38","","16,73","EUR","","Pablo; ","1099,09"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","04/08/2024","19:03","","-104,00","EUR","","Pablo; ","1082,36"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","04/08/2024","19:02","","13,93","EUR","","Pablo; ","1186,36"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","31/07/2024","23:03","","-64,30","EUR","","Pablo; ","1172,43"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","29/07/2024","18:27","","13,93","EUR","","Pablo; ","1236,73"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","28/07/2024","22:28","","16,38","EUR","","Pablo; ","1222,80"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","24/07/2024","7:20","","13,93","EUR","","Pablo; ","1206,42"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","21/07/2024","14:12","","62,23","EUR","","Pablo; ","1192,49"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","15/07/2024","22:32","","60,00","EUR","","Pablo; ","1130,26"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","15/07/2024","22:31","","13,93","EUR","","Pablo; ","1070,26"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","14/07/2024","17:59","","44,92","EUR","","Pablo; ","1056,33"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","09/07/2024","6:25","","-88,50","EUR","","Pablo; ","1011,41"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","09/07/2024","6:25","","13,93","EUR","","Pablo; ","1099,91"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","03/07/2024","17:42","","13,93","EUR","","Pablo; ","1085,98"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","30/06/2024","12:13","","9,14","EUR","","Pablo; ","1072,05"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","27/06/2024","7:49","","-94,51","EUR","","Pablo; ","1062,91"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","24/06/2024","7:48","","13,93","EUR","","Pablo; ","1157,42"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","17/06/2024","19:27","","13,93","EUR","","Pablo; ","1143,49"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","16/06/2024","14:05","","-36,44","EUR","","Pablo; ","1129,56"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","10/06/2024","20:11","","13,93","EUR","","Pablo; ","1166,00"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","09/06/2024","9:39","","8,51","EUR","","Pablo; ","1152,07"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","05/06/2024","23:23","","13,93","EUR","","Pablo; ","1143,56"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","01/06/2024","23:24","","13,93","EUR","","Pablo; ","1129,63"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","26/05/2024","14:54","","36,62","EUR","","Pablo; ","1115,70"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","20/05/2024","18:42","","13,93","EUR","","Pablo; ","1079,08"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","18/05/2024","18:55","","80,59","EUR","","Pablo; ","1065,15"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","13/05/2024","22:10","","13,93","EUR","","Pablo; ","984,56"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","12/05/2024","23:07","","4,62","EUR","","Pablo; ","970,63"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","12/05/2024","8:53","","-47,12","EUR","","Pablo; ","966,01"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","06/05/2024","8:12","","13,93","EUR","","Pablo; ","1013,13"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","05/05/2024","14:11","","52,31","EUR","","Pablo; ","999,20"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","30/04/2024","21:25","","-59,60","EUR","","Pablo; ","946,89"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","28/04/2024","8:15","","-68,78","EUR","","Pablo; ","1006,49"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","28/04/2024","8:01","","13,93","EUR","","Pablo; ","1075,27"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","15/04/2024","22:02","","13,93","EUR","","Pablo; ","1061,34"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","08/04/2024","7:27","","13,93","EUR","","Pablo; ","1047,41"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","07/04/2024","12:01","","-6,84","EUR","","Pablo; ","1033,48"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","02/04/2024","12:00","","13,93","EUR","","Pablo; ","1040,32"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","29/03/2024","23:01","","49,60","EUR","","Pablo; ","1026,39"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","25/03/2024","10:15","","13,93","EUR","","Pablo; ","976,79"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","24/03/2024","21:46","","40,16","EUR","","Pablo; ","962,86"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","22/03/2024","21:53","","-49,84","EUR","","Pablo; ","922,70"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","18/03/2024","12:18","","13,93","EUR","","Pablo; ","972,54"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","17/03/2024","15:56","","-22,82","EUR","","Pablo; ","958,61"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","11/03/2024","7:15","","13,93","EUR","","Pablo; ","981,43"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","10/03/2024","21:56","","21,98","EUR","","Pablo; ","967,50"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","08/03/2024","18:01","","76,49","EUR","","Pablo; ","945,52"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","04/03/2024","14:14","","13,93","EUR","","Pablo; ","869,03"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","03/03/2024","9:00","","6,36","EUR","","Pablo; ","855,10"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","29/02/2024","23:55","","124,72","EUR","","Pablo; ","848,74"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","26/02/2024","22:47","","13,93","EUR","","Pablo; ","724,02"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","19/02/2024","14:23","","13,93","EUR","","Pablo; ","710,09"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","18/02/2024","17:46","","50,15","EUR","","Pablo; ","696,16"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","12/02/2024","8:39","","13,90","EUR","","Pablo; ","646,01"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","11/02/2024","21:49","","10,19","EUR","","Pablo; ","632,11"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","10/02/2024","7:46","","53,76","EUR","","Pablo; ","621,92"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","05/02/2024","7:45","","13,70","EUR","","Pablo; ","568,16"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","01/02/2024","13:12","","13,70","EUR","","Pablo; ","554,46"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","22/01/2024","13:12","","13,78","EUR","","Pablo; ","540,76"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","15/01/2024","6:36","","13,68","EUR","","Pablo; ","526,98"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","10/01/2024","21:58","","13,69","EUR","","Pablo; ","513,30"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","07/01/2024","11:06","","18,59","EUR","","Pablo; ","499,61"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","03/01/2024","11:05","","13,74","EUR","","Pablo; ","481,02"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","31/12/2023","10:31","","-8,83","EUR","","Pablo; ","467,28"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","25/12/2023","21:23","","8,43","EUR","","Pablo; ","476,11"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","25/12/2023","21:21","","13,61","EUR","","Pablo; ","467,68"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","17/12/2023","21:33","","-10,63","EUR","","Pablo; ","454,07"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","10/12/2023","17:18","","-4,94","EUR","","Pablo; ","464,70"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","08/12/2023","23:46","","74,39","EUR","","Pablo; ","469,64"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","30/11/2023","22:54","","-0,18","EUR","","Pablo; ","395,25"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","12/11/2023","8:54","","21,35","EUR","","Pablo; ","395,43"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","05/11/2023","14:25","","374,08","EUR","","Pablo; ","374,08"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","02/11/2023","6:25","","-72,81","EUR","","Pablo; ","-0,00"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","02/11/2023","6:25","","1,26","EUR","","Pablo; ","72,81"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","31/10/2023","20:19","","0,97","EUR","","Pablo; ","71,55"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","29/10/2023","10:53","","-1,27","EUR","","Pablo; ","70,58"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","25/10/2023","0:22","","71,85","EUR","","Pablo; ","71,85"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","25/10/2023","0:22","","-142,52","EUR","","Pablo; ","-0,00"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","25/10/2023","0:21","","0,65","EUR","","Pablo; ","142,52"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","25/10/2023","0:20","","141,87","EUR","","Pablo; ","141,87"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","25/10/2023","0:12","","-70,01","EUR","","Pablo; ","-0,00"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","24/10/2023","10:42","","0,38","EUR","","Pablo; ","70,01"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","24/10/2023","0:08","","69,63","EUR","","Pablo; ","69,63"
"","","ST Criptos","","ST Criptos","","Inversiones Ingresos > ST Criptos","30/09/2023","23:57","","-845,94","EUR","","","-0,00"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","30/09/2023","23:56","","-1,13","EUR","","Pablo; ","845,94"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","30/09/2023","9:53","","14,24","EUR","","Pablo; ","847,07"
"","","ST Criptos","","Bot Automático Pionex","","Inversiones Ingresos > ST Criptos","26/09/2023","23:30","","58,48","EUR","","Pablo; ","832,83"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","24/09/2023","10:57","","-3,25","EUR","","Pablo; ","774,35"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","21/09/2023","19:16","","15,00","EUR","","Pablo; ","777,60"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","16/09/2023","0:03","","10,77","EUR","","Pablo; ","762,60"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","12/09/2023","18:23","","150,00","EUR","","Pablo; ","751,83"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","10/09/2023","22:24","","-1,90","EUR","","Pablo; ","601,83"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","09/09/2023","13:02","","1,77","EUR","","Pablo; ","603,73"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","05/09/2023","23:31","","15,00","EUR","","Pablo; ","601,96"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","03/09/2023","22:23","","4,84","EUR","","Pablo; ","586,96"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","01/09/2023","23:30","","-9,19","EUR","","Pablo; ","582,12"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","31/08/2023","12:22","","2,17","EUR","","Pablo; ","591,31"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","27/08/2023","10:59","","3,68","EUR","","Pablo; ","589,14"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","24/08/2023","16:44","","15,00","EUR","","Pablo; ","585,46"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","21/08/2023","20:43","","-70,04","EUR","","Pablo; ","570,46"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","14/08/2023","15:49","","11,56","EUR","","Pablo; ","640,50"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","08/08/2023","21:03","","15,00","EUR","","Pablo; ","628,94"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","06/08/2023","11:26","","-5,00","EUR","","Pablo; ","613,94"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","31/07/2023","20:14","","-2,92","EUR","","Pablo; ","618,94"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","31/07/2023","6:52","","1,51","EUR","","Pablo; ","621,86"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","30/07/2023","11:43","","-8,40","EUR","","Pablo; ","620,35"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","25/07/2023","17:28","","15,00","EUR","","Pablo; ","628,75"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","23/07/2023","6:27","","0,29","EUR","","Pablo; ","613,75"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","16/07/2023","9:50","","-9,48","EUR","","Pablo; ","613,46"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","14/07/2023","7:37","","15,00","EUR","","Pablo; ","622,94"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","09/07/2023","18:57","","-10,10","EUR","","Pablo; ","607,94"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","02/07/2023","20:54","","-3,01","EUR","","Pablo; ","618,04"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","30/06/2023","8:00","","-2,73","EUR","","Pablo; ","621,05"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","27/06/2023","20:21","","15,00","EUR","","Pablo; ","623,78"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","25/06/2023","9:06","","77,50","EUR","","Pablo; ","608,78"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","18/06/2023","9:26","","-6,95","EUR","","Pablo; ","531,28"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","14/06/2023","11:05","","15,00","EUR","","Pablo; ","538,23"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","11/06/2023","22:42","","-28,80","EUR","","Pablo; ","523,23"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","04/06/2023","18:16","","1,60","EUR","","Pablo; ","552,03"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","02/06/2023","18:46","","3,28","EUR","","Pablo; ","550,43"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","02/06/2023","18:46","","15,00","EUR","","Pablo; ","547,15"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","28/05/2023","17:24","","11,70","EUR","","Pablo; ","532,15"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","21/05/2023","13:23","","3,82","EUR","","Pablo; ","520,45"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","18/05/2023","6:54","","15,00","EUR","","Pablo; ","516,63"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","14/05/2023","21:54","","-19,10","EUR","","Pablo; ","501,63"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","07/05/2023","11:30","","-10,60","EUR","","Pablo; ","520,73"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","05/05/2023","11:50","","15,00","EUR","","Pablo; ","531,33"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","30/04/2023","14:53","","24,01","EUR","","Pablo; ","516,33"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","23/04/2023","19:39","","-58,23","EUR","","Pablo; ","492,32"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","19/04/2023","11:48","","15,00","EUR","","Pablo; ","550,55"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","16/04/2023","17:17","","46,70","EUR","","Pablo; ","535,55"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","09/04/2023","13:36","","-1,41","EUR","","Pablo; ","488,85"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","04/04/2023","18:38","","15,00","EUR","","Pablo; ","490,26"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","04/04/2023","9:05","","-4,70","EUR","","Pablo; ","475,26"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","31/03/2023","20:19","","6,34","EUR","","Pablo; ","479,96"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","26/03/2023","19:49","","6,09","EUR","","Pablo; ","473,62"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","21/03/2023","19:49","","15,00","EUR","","Pablo; ","467,53"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","19/03/2023","12:02","","97,62","EUR","","Pablo; ","452,53"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","12/03/2023","18:09","","-33,26","EUR","","Pablo; ","354,91"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","07/03/2023","21:07","","15,00","EUR","","Pablo; ","388,17"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","05/03/2023","18:37","","-16,11","EUR","","Pablo; ","373,17"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","28/02/2023","21:54","","3,18","EUR","","Compartido; ","389,28"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","27/02/2023","13:13","","15,00","EUR","","Compartido; ","386,10"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","26/02/2023","9:38","","-18,83","EUR","","Compartido; ","371,10"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","20/02/2023","14:38","","15,00","EUR","","Compartido; ","389,93"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","19/02/2023","9:38","","39,26","EUR","","Compartido; ","374,93"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","13/02/2023","20:00","","15,00","EUR","","Compartido; ","335,67"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","12/02/2023","12:06","","-16,99","EUR","","Compartido; ","320,67"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","06/02/2023","21:40","","15,00","EUR","","Compartido; ","337,66"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","05/02/2023","14:57","","3,57","EUR","","Compartido; ","322,66"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","30/01/2023","19:01","","15,00","EUR","","Compartido; ","319,09"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","29/01/2023","10:29","","1,08","EUR","","Compartido; ","304,09"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","23/01/2023","15:02","","15,00","EUR","","Compartido; ","303,01"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","22/01/2023","14:09","","21,88","EUR","","Compartido; ","288,01"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","16/01/2023","12:00","","15,00","EUR","","Compartido; ","266,13"
"","","ST Criptos","","Criptos","","Pasivos > Activos financieros > ST Criptos","15/01/2023","16:16","","50,23","EUR","","Compartido; ","251,13"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","02/01/2023","17:20","","15,00","EUR","","Compartido; ","200,90"
"","","ST Criptos","","Activos financieros","","Pasivos > Activos financieros > ST Criptos","31/12/2022","10:46","","-13,16","EUR","","","185,90"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","19/12/2022","21:28","","15,00","EUR","","","199,06"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","05/12/2022","21:28","","15,00","EUR","","","184,06"
"","","ST Criptos","","Activos financieros","","Pasivos > Activos financieros > ST Criptos","30/11/2022","19:28","","-42,85","EUR","","","169,06"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","21/11/2022","22:07","","15,00","EUR","","","211,91"
"","","ST Criptos","","Activos financieros","","Pasivos > Activos financieros > ST Criptos","07/11/2022","18:50","","-0,31","EUR","","","196,91"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","07/11/2022","18:46","","15,00","EUR","","","197,22"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","31/10/2022","10:35","","8,52","EUR","","","182,22"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","30/09/2022","10:35","","-4,82","EUR","","","173,70"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","31/08/2022","10:35","","-21,83","EUR","","","178,52"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","31/07/2022","10:35","","51,54","EUR","","","200,35"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","30/06/2022","10:35","","-93,82","EUR","","","148,81"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","31/05/2022","10:35","","-74,59","EUR","","","242,63"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","30/04/2022","10:35","","2,03","EUR","","","317,22"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","28/02/2022","10:35","","-67,84","EUR","","","315,19"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","07/01/2022","10:35","","50,00","EUR","","","383,03"
"","","ST Criptos","","Intereses","","Pasivos > Activos financieros > ST Criptos","31/12/2021","10:35","","41,03","EUR","","","333,03"
"","","ST Criptos","","Criptos","","Inversiones Ingresos > ST Criptos","10/03/2021","10:35","","292,00","EUR","","","292,00"
"ST Stocks (Trade Republic)","1052,23","EUR","","","","","","","","","","","",""
"","","ST Stocks (Trade Republic)","","ST Stocks","","Inversiones Ingresos > ST Stocks","12/05/2025","19:28","","251,00","EUR","","Pablo; ","1052,23"
